source,text,url
youtube,"a tag offensive to it. >> Got it. And which is the most useful feedback that you've gotten? >> Every feedback is useful because there are blind spots. Right. For example, if somebody tells you that, hey, the way you walk is causing this tilt and causing this thing. This could having this impact. You're like, oh, that makes sense. I would have never noticed this. Somebody observed me walking and saying, hey, you have a thing where you are bending a little bit on this side and that side. And I'm like, okay, that's interesting. But if you're just curious >> as a core personality, feedback is great, >> right? But if you are non-curious, then everything is annoyance. M >> like we use the word know that like whatever it's just basically a reaction for your brain to get reshaped. If you like your brain to get reshaped all the time, every information feels like a good stimula. >> Got it. Understood. Sir, if the interaction between the founder and the newcomer is not happening, does it boil down to the attribute of the leader of that particular team? >> 100%. a a a newcomer's confidence is a function of how they were raised, how they grew up in a household, how their teachers treated them, how their environment or their previous work treated them, right? But if you create an environment where they are like, ""Okay, I think it's a good idea. I respect it. I think it's an interesting point of view."" Or explain to them why you made that choice >> they think it seems to be stupid. Then they will have the luxury and the confidence to speak up, >> right? But more importantly, it's about creating structures around that, right? For example, you can just hold a meeting saying that there's a feedback meeting. No other agenda. You can't mix the feedback meeting to a non-feedback meeting. >> Cuz you can't suddenly discuss podcast research or by the way point. >> You can't be in that mindset only. They will if they have to also find this huge reason to come up with it. That's not very helpful. So >> you're saying hold special feedback sessions >> easiest and and and the intent is to listen and not defend. The moment you go into defending, you can demonstrate curiosity that where did you see the example of this? What do you think is probably causing it? Do you have you seen this me doing things consistently or sometimes? >> Is this something that is happening in the company on a regular basis or sometimes? uh uh where is it happening where is it not happening like something of that nature right and and if you can start thinking about the impact because sometimes you do not understand the impact >> for example sometimes you do certain things let's say you know a large org of thousand people you you do certain things in all hands and you behave in a certain way by the time somebody who's six levels junior to you understands they will not understand what happened they will only realize oh kunal was angry on the stage words were lost >> and that will not make them feel anything because they don't understand the context on why you are upset >> unless you explain what's really causing that. >> Got it. Sir as the organization scales very fast you know for a organization of our size 30 40 people I have the liberty to interact with everyone but um as my company is growing I feel afraid because I'm not able to spend enough time with each person >> because of which you know Amit Jen mentioned something about culture trickle down >> and he said that it's a function of how much time you spend with your top leadership and eventually how much does the top leadership spend per person in the And what's that ratio like? >> The more the ratio, the better it is for your culture because the culture will trickle down faster, more accurately. >> But as the company scales, a company of your scale, how do you make sure that it happens quickly? Because as you onboard more and more people, there's a possibility that the culture may not trickle down as quick as it is supposed to be. >> I think there are some scalable methods to make sure culture is. So for example at cred we have a few values right that we live by. We interview bases those values. We do appraisal bases those values right and our vocabulary is shaped around those values. >> Oh wow. What are those values? >> For example one of the values we have is",https://www.youtube.com/watch?v=gLeMTK3PeC8
youtube,"see the example of this? What do you think is probably causing it? Do you have you seen this me doing things consistently or sometimes? >> Is this something that is happening in the company on a regular basis or sometimes? uh uh where is it happening where is it not happening like something of that nature right and and if you can start thinking about the impact because sometimes you do not understand the impact >> for example sometimes you do certain things let's say you know a large org of thousand people you you do certain things in all hands and you behave in a certain way by the time somebody who's six levels junior to you understands they will not understand what happened they will only realize oh kunal was angry on the stage words were lost >> and that will not make them feel anything because they don't understand the context on why you are upset >> unless you explain what's really causing that. >> Got it. Sir as the organization scales very fast you know for a organization of our size 30 40 people I have the liberty to interact with everyone but um as my company is growing I feel afraid because I'm not able to spend enough time with each person >> because of which you know Amit Jen mentioned something about culture trickle down >> and he said that it's a function of how much time you spend with your top leadership and eventually how much does the top leadership spend per person in the And what's that ratio like? >> The more the ratio, the better it is for your culture because the culture will trickle down faster, more accurately. >> But as the company scales, a company of your scale, how do you make sure that it happens quickly? Because as you onboard more and more people, there's a possibility that the culture may not trickle down as quick as it is supposed to be. >> I think there are some scalable methods to make sure culture is. So for example at cred we have a few values right that we live by. We interview bases those values. We do appraisal bases those values right and our vocabulary is shaped around those values. >> Oh wow. What are those values? >> For example one of the values we have is earn trust. >> Right? >> What does that mean? It means that do everything in your capacity to earn trust of all the constituents and stakeholders you're working with. could be a team member, could be a consumer, could be a regulator, could be a partner we work with, doesn't matter. You to constantly be in somebody who can be trusted, right? And and that automatically creates an expectation that in the interview that do we feel trust with this person? Can this person be trusted? Can the person evoke trust from other people and so on and so forth, right? Same thing in the appraisal. For example, extraordinary performance but rated poorly on earn trust. >> Should that be person be promoted or not be promoted? Right? So you see that part emerge that way. The other thing is about culture eventually means what do you tolerate? >> What do you tolerate? >> Right? If you say earn trust is a value but I do not care about it and I let it go in day-to-day behaviors and when when when customer choices are being made that this will be the best thing for the consumer or not will it help them or not. If you do not think about these things launch fix and you don't block that launch saying that this is not good for the customer, we are going to delay a week. >> That's what sets the culture because next time somebody will not come to negotiate this with you. >> Correct? >> So you have to practice. For example, one of the things that we do is we do not we have a simple principle at credit not launch any product or service that we would not offer to our friends and family. >> Which means first we will launch it internally. We see how people are using it, adopting it, then take it to the consumers or our members. Because unless you cannot stand by it and and stand behind it and be proud of it, be uh uh like thinking that this is something I will do that will improve and make the members win. >> Why do it? >> Correct? >> So I think this is what culture gets set again and again and again. >> Right? For example, we don't believe in doing unfinished or like non-polished product because that's",https://www.youtube.com/watch?v=gLeMTK3PeC8
youtube,"earn trust. >> Right? >> What does that mean? It means that do everything in your capacity to earn trust of all the constituents and stakeholders you're working with. could be a team member, could be a consumer, could be a regulator, could be a partner we work with, doesn't matter. You to constantly be in somebody who can be trusted, right? And and that automatically creates an expectation that in the interview that do we feel trust with this person? Can this person be trusted? Can the person evoke trust from other people and so on and so forth, right? Same thing in the appraisal. For example, extraordinary performance but rated poorly on earn trust. >> Should that be person be promoted or not be promoted? Right? So you see that part emerge that way. The other thing is about culture eventually means what do you tolerate? >> What do you tolerate? >> Right? If you say earn trust is a value but I do not care about it and I let it go in day-to-day behaviors and when when when customer choices are being made that this will be the best thing for the consumer or not will it help them or not. If you do not think about these things launch fix and you don't block that launch saying that this is not good for the customer, we are going to delay a week. >> That's what sets the culture because next time somebody will not come to negotiate this with you. >> Correct? >> So you have to practice. For example, one of the things that we do is we do not we have a simple principle at credit not launch any product or service that we would not offer to our friends and family. >> Which means first we will launch it internally. We see how people are using it, adopting it, then take it to the consumers or our members. Because unless you cannot stand by it and and stand behind it and be proud of it, be uh uh like thinking that this is something I will do that will improve and make the members win. >> Why do it? >> Correct? >> So I think this is what culture gets set again and again and again. >> Right? For example, we don't believe in doing unfinished or like non-polished product because that's an expectation. When you launch something, people say, ""Oh, credit has done something. Let's see what they have done."" And that can only come if you make those choices very clear that we cannot have non-polished product going out there. >> Right? Pixel, symmetry is off, colors are off. Like these are values, right? By the way, it's not that companies who have not defined values don't have values. >> They do. >> Yours is articulated. >> Yeah. No, they exist in your behavior. For example, if I had just put 10 values at cred and my behavior was exactly the opposite. >> Those values will never be followed. only my behavior will be followed. >> Yeah, it's almost like parenting. No, sir. You can't teach your kid to read without reading yourself. >> Correct. But more importantly, it's the consistency of behavior. >> It's about reading once versus is that how you are, right? If you are demonstrating intent towards consistency of good behavior, >> you'll able to make other people look at it. and and see humans are uh mimicking animals right like they will see something they will want to be like somebody and do it >> so that will continue to be the case if we do not set that as a culture and you do understand one thing it'll always have challenges perfect company every single company the best of the companies have had entropies in their culture >> where they had a gap where they said something did something did not explicitly say something did not expect something and that has to be fixed again. So what what you'll notice is that uh if you if you think about the difference between religion and culture, right? Is religion getting evolving like a app? I mean, okay, now this rule is canceled. Now we are introducing this because we realize something else has changed and all of that. So but culture is something that has to constantly evolve. >> Correct? >> And realize these are the bugs, these are the features. Enhance the features of your culture. for example, okay, people trust your culture. Find more ways to create trust. >> But if your culture has these bugs, fix them on priority, right? So, think about your culture as an app. You release it again and again. >> It's not one time >> and make",https://www.youtube.com/watch?v=gLeMTK3PeC8
youtube,"an expectation. When you launch something, people say, ""Oh, credit has done something. Let's see what they have done."" And that can only come if you make those choices very clear that we cannot have non-polished product going out there. >> Right? Pixel, symmetry is off, colors are off. Like these are values, right? By the way, it's not that companies who have not defined values don't have values. >> They do. >> Yours is articulated. >> Yeah. No, they exist in your behavior. For example, if I had just put 10 values at cred and my behavior was exactly the opposite. >> Those values will never be followed. only my behavior will be followed. >> Yeah, it's almost like parenting. No, sir. You can't teach your kid to read without reading yourself. >> Correct. But more importantly, it's the consistency of behavior. >> It's about reading once versus is that how you are, right? If you are demonstrating intent towards consistency of good behavior, >> you'll able to make other people look at it. and and see humans are uh mimicking animals right like they will see something they will want to be like somebody and do it >> so that will continue to be the case if we do not set that as a culture and you do understand one thing it'll always have challenges perfect company every single company the best of the companies have had entropies in their culture >> where they had a gap where they said something did something did not explicitly say something did not expect something and that has to be fixed again. So what what you'll notice is that uh if you if you think about the difference between religion and culture, right? Is religion getting evolving like a app? I mean, okay, now this rule is canceled. Now we are introducing this because we realize something else has changed and all of that. So but culture is something that has to constantly evolve. >> Correct? >> And realize these are the bugs, these are the features. Enhance the features of your culture. for example, okay, people trust your culture. Find more ways to create trust. >> But if your culture has these bugs, fix them on priority, right? So, think about your culture as an app. You release it again and again. >> It's not one time >> and make sure it's distributed because release and nobody got to know about the app. That's also useless. >> Beautiful. So can you please jot down the values of cred and I want to understand your evaluation criteria and how do you incentivize for following the attributes of culture. So the first value that you spoke about was earn trust. >> Mhm. >> Which are the other values? >> So we have multiple values. I I'll I'll try and keep uh some of those things. Uh first is uh uh earn trust. We have a value called as uh being right a lot. We we got inspired by Amazon which is all about judgment. have to be great at judgment, right? Being right a lot. Okay. >> Now, this is a unique thing that you will see all leaders are respected if they have good judgment. >> It's very hard to follow somebody who has bad judgment. >> Correct. >> Right. Because people do not follow somebody basis what is right and wrong. They follow basis their judgment and their backbone behind that judgment. >> Right? But if we do not say our right a lot like say are you good at hiring are you good at making choices are you good at uh uh picking up something in marketing picking up something in that whatever is given to you with less data can you make good judgment >> that is a leadership trait so this is a little complex for me to understand I'm I'm thinking about how did you scale this message across the organization being right a lot as in be good with judgment Okay, >> let let me explain. >> Let's say you are interviewing somebody for this value that is the person good at judgment. You can easily ask a question that tell a decision that you made that most people were against or thought will not work out and you still made it and what did you think and how did it go? H and you will see again and again. I'll give you an example of cred. We did our first IPL campaign in peak COVID. Multiple of our board members and others recommended to us that we should not do it because IPL could shut players could get co multiple things could happen which can make the investment not work out well. >> Okay.",https://www.youtube.com/watch?v=gLeMTK3PeC8
youtube,"sure it's distributed because release and nobody got to know about the app. That's also useless. >> Beautiful. So can you please jot down the values of cred and I want to understand your evaluation criteria and how do you incentivize for following the attributes of culture. So the first value that you spoke about was earn trust. >> Mhm. >> Which are the other values? >> So we have multiple values. I I'll I'll try and keep uh some of those things. Uh first is uh uh earn trust. We have a value called as uh being right a lot. We we got inspired by Amazon which is all about judgment. have to be great at judgment, right? Being right a lot. Okay. >> Now, this is a unique thing that you will see all leaders are respected if they have good judgment. >> It's very hard to follow somebody who has bad judgment. >> Correct. >> Right. Because people do not follow somebody basis what is right and wrong. They follow basis their judgment and their backbone behind that judgment. >> Right? But if we do not say our right a lot like say are you good at hiring are you good at making choices are you good at uh uh picking up something in marketing picking up something in that whatever is given to you with less data can you make good judgment >> that is a leadership trait so this is a little complex for me to understand I'm I'm thinking about how did you scale this message across the organization being right a lot as in be good with judgment Okay, >> let let me explain. >> Let's say you are interviewing somebody for this value that is the person good at judgment. You can easily ask a question that tell a decision that you made that most people were against or thought will not work out and you still made it and what did you think and how did it go? H and you will see again and again. I'll give you an example of cred. We did our first IPL campaign in peak COVID. Multiple of our board members and others recommended to us that we should not do it because IPL could shut players could get co multiple things could happen which can make the investment not work out well. >> Okay. And my thing was this is one of my moments where I have to you have to trust my judgment because my view was that we focus on the top 30 40 million creditw worthy customers who were pretty much working from home had not seen any entertainment for a while. No new movies, no nothing had happened. And in that time that IPL could be the biggest IPL because it gives the relief to people and doing an ad at that point of time might probably the best decision and it turned out to be true. But it was a large investment for us to make in a time that was extremely uncertain and there was no precedence. In fact, when we did this particular sponsorship or ad, I think one or two brands existed and then it became normal for a lot of internet companies to do IPL sponsorships and others. And when we did that that time it was a counterintuitive decision >> and that is what judgment is all about. >> Got it. >> So when you make this choice that's for example when we started cred we said we'll focus on 30 40 million credit worthy customers and build for that because we believe that's the market to build for rest of the market is going to take a while for building internet convenience services for them. But eventually when every company eventually found out that only the same 30 40 million customers have to serve for right now and if you see every big internet company limits their MTUs to in the same range people like oh you were right you were actually focus only on that you do not try to expand to hundreds of millions of customers and you build for these people and it actually worked out well I think this is where judgment comes in but it's also about judgment of hiring h >> so what if you interviewed 20 people And 15 of them turned out to be bad hires and we had to find a way to not work with them in 2 three years. >> Then how are you good at judgment? Because interview is an imperfect process to hire. >> Correct. >> It is probably the most archaic method of knowing somebody. But if you work with somebody for 3 months, you'll know if they're good",https://www.youtube.com/watch?v=gLeMTK3PeC8
youtube,"And my thing was this is one of my moments where I have to you have to trust my judgment because my view was that we focus on the top 30 40 million creditw worthy customers who were pretty much working from home had not seen any entertainment for a while. No new movies, no nothing had happened. And in that time that IPL could be the biggest IPL because it gives the relief to people and doing an ad at that point of time might probably the best decision and it turned out to be true. But it was a large investment for us to make in a time that was extremely uncertain and there was no precedence. In fact, when we did this particular sponsorship or ad, I think one or two brands existed and then it became normal for a lot of internet companies to do IPL sponsorships and others. And when we did that that time it was a counterintuitive decision >> and that is what judgment is all about. >> Got it. >> So when you make this choice that's for example when we started cred we said we'll focus on 30 40 million credit worthy customers and build for that because we believe that's the market to build for rest of the market is going to take a while for building internet convenience services for them. But eventually when every company eventually found out that only the same 30 40 million customers have to serve for right now and if you see every big internet company limits their MTUs to in the same range people like oh you were right you were actually focus only on that you do not try to expand to hundreds of millions of customers and you build for these people and it actually worked out well I think this is where judgment comes in but it's also about judgment of hiring h >> so what if you interviewed 20 people And 15 of them turned out to be bad hires and we had to find a way to not work with them in 2 three years. >> Then how are you good at judgment? Because interview is an imperfect process to hire. >> Correct. >> It is probably the most archaic method of knowing somebody. But if you work with somebody for 3 months, you'll know if they're good or not. >> What's your hiring methodology, sir? If you think interview is archaic. No, we we try to get lot of data from interviews but more importantly just values right values are a good indicator but one of the things that I've seen that people maintain their slope right if you've started here got here you have something >> and it doesn't matter what this and what this is the degree maintains itself >> right very few people change their slope degree like this >> can you explain that sir >> let's say you started from very humble beginnings and you managed to within in 15 years reached a certain position >> that mathematically seems very odd >> for somebody to get this level of growth in a short period of time. >> Those guys will continue to grow, >> right? Uh but let's say you were privileged and started from here and your growth has been only this much then you'll maintain that also >> right. So a lot of people maintain that slope the degree doesn't change >> and and that you will see again and again but sometimes what happens is somebody has a life event for example you'll say oh this guy this thing did a startup then startup failed >> sometimes you go see them go like this after that >> because life event makes you realize what are you bad at >> we we love hiring a lot of expounders because we've seen one interesting pattern they're usually very self-aware on what do they suck So they are much more open for feedback and much faster and they have the need to be right and the need to be successful after that. >> But you don't have to motivate them. If you have to hire people that you need to motivate then your company is not going to become a big company. Imagine you building a a elite team to win in cricket and your core problem is motivating team. you're unlikely to go on the main stage and win because what I have seen is that see motivation is very intrinsic in most cases. You can create environment where the intrinsic motivation gets even bigger. >> Yeah. >> It's very hard to make somebody ambitious also. >> Yeah. >> Right. You can enhance their ambition. You can expand their ambition. But can",https://www.youtube.com/watch?v=gLeMTK3PeC8
youtube,"or not. >> What's your hiring methodology, sir? If you think interview is archaic. No, we we try to get lot of data from interviews but more importantly just values right values are a good indicator but one of the things that I've seen that people maintain their slope right if you've started here got here you have something >> and it doesn't matter what this and what this is the degree maintains itself >> right very few people change their slope degree like this >> can you explain that sir >> let's say you started from very humble beginnings and you managed to within in 15 years reached a certain position >> that mathematically seems very odd >> for somebody to get this level of growth in a short period of time. >> Those guys will continue to grow, >> right? Uh but let's say you were privileged and started from here and your growth has been only this much then you'll maintain that also >> right. So a lot of people maintain that slope the degree doesn't change >> and and that you will see again and again but sometimes what happens is somebody has a life event for example you'll say oh this guy this thing did a startup then startup failed >> sometimes you go see them go like this after that >> because life event makes you realize what are you bad at >> we we love hiring a lot of expounders because we've seen one interesting pattern they're usually very self-aware on what do they suck So they are much more open for feedback and much faster and they have the need to be right and the need to be successful after that. >> But you don't have to motivate them. If you have to hire people that you need to motivate then your company is not going to become a big company. Imagine you building a a elite team to win in cricket and your core problem is motivating team. you're unlikely to go on the main stage and win because what I have seen is that see motivation is very intrinsic in most cases. You can create environment where the intrinsic motivation gets even bigger. >> Yeah. >> It's very hard to make somebody ambitious also. >> Yeah. >> Right. You can enhance their ambition. You can expand their ambition. But can you make somebody ambitious? Unlikely to happen. Right? And I'm not saying that everybody should be of that type. There are all types of people who work at different things. People have different expectations from life. But you have to be very clear. What do you want? >> Right? If you are looking for very ambitious people and you've not had very ambitious people and you're constantly making their life miserable, that's your problem. >> Correct. You could have very easy saying that I do not want to work with less ambitious people. I am a platform. So I tell people at credit that I am a platform for the ambitious people to achieve their absolute excellence. >> Okay. >> But I am not going to be the ones who will give a motivational speech and get them to be get motivated. In fact, if they need motivational speeches to get motivated, I mean they have bad news all their life. They're unlikely to do well. >> Right? Right. And that's what I often worry about all these motivational speakers that we have now which which are giving you motivation. You feel great for 10 minutes and your life is same after that. >> One interesting thing that I read in Mr. B's document is that there are only A players and B players. >> Mhm. >> Very rarely does the transition happen from one category to the other. >> Correct. >> So initially I had this mindset you know you can motivate people, you can change people. But then eventually after reading that document I realized that it's actually a very 01 process. either somebody is an A player or a B player. Sometimes like the value mismatch might happen because of which your definition of A player might be different from somebody else's definition of A player by primarily from your lens if somebody is an A he's an A. If somebody's a B they will be a B. It's usually not a permanent state. Uh people it's harder to change states but it's not a permanent state. For example I I told you a failed founder will suddenly become an absolute A+ person because now their life's motivation is unlocked in a different way. because they went through a setback. >> Yeah. >> How do people react to setbacks is a very good sign of A and",https://www.youtube.com/watch?v=gLeMTK3PeC8
youtube,"you make somebody ambitious? Unlikely to happen. Right? And I'm not saying that everybody should be of that type. There are all types of people who work at different things. People have different expectations from life. But you have to be very clear. What do you want? >> Right? If you are looking for very ambitious people and you've not had very ambitious people and you're constantly making their life miserable, that's your problem. >> Correct. You could have very easy saying that I do not want to work with less ambitious people. I am a platform. So I tell people at credit that I am a platform for the ambitious people to achieve their absolute excellence. >> Okay. >> But I am not going to be the ones who will give a motivational speech and get them to be get motivated. In fact, if they need motivational speeches to get motivated, I mean they have bad news all their life. They're unlikely to do well. >> Right? Right. And that's what I often worry about all these motivational speakers that we have now which which are giving you motivation. You feel great for 10 minutes and your life is same after that. >> One interesting thing that I read in Mr. B's document is that there are only A players and B players. >> Mhm. >> Very rarely does the transition happen from one category to the other. >> Correct. >> So initially I had this mindset you know you can motivate people, you can change people. But then eventually after reading that document I realized that it's actually a very 01 process. either somebody is an A player or a B player. Sometimes like the value mismatch might happen because of which your definition of A player might be different from somebody else's definition of A player by primarily from your lens if somebody is an A he's an A. If somebody's a B they will be a B. It's usually not a permanent state. Uh people it's harder to change states but it's not a permanent state. For example I I told you a failed founder will suddenly become an absolute A+ person because now their life's motivation is unlocked in a different way. because they went through a setback. >> Yeah. >> How do people react to setbacks is a very good sign of A and B not their current state. >> Uh most people who are B do not have any setbacks in life only because they don't attempt any risky behavior. >> Or maybe they react badly to setbacks. >> If they react badly to setbacks, they're unlikely to encounter more setbacks. They will take more non-risisky approaches to life. >> Yeah. >> So they will have that outcome with life. But if you're constantly going and risking something, you're risking your reputation. you're risking your or your judgment. You are risking some choices, right? Uh you're automatically creating more growth for them. Look at somebody young in the company who grows well. They will consistently risk their reputation and say, ""Can I do more?"" And then prove they did more. So you'll want to give do more to them, right? And their growth happens automatically because they just are constantly willing to take the risk and do something that is beyond their current capacity of doing things. >> Yeah. But most people are trying to be very close to the current capacity of doing things. So their growth will happen at that level. If you're trying to achieve something that is beyond your capacity, they will do differently. They will fail much more for sure. But how do they react to failure? Most people get deeply impacted by setbacks, right? And and it's very hard for them to recover. >> Yeah. And yes, sometimes the setbacks are quite severe, right? But the question is that if you want to be typea player, it's your reaction to setbacks and I think that's what you will see in best athletes also. If you see some of the tennis players who make it big, they will say how do they react to a bad point or bad set? You will see them like they go exactly the opposite. >> Yeah. >> After that, some of them go the exact opposite after that. The question is that what drives you? >> Got it. And so these expounders that you mentioned, have you noticed a pattern where there are two types of expounders? Expounders who have tried and they have their own belief system which has become rigid. And there are expounders who had the values that were right. Maybe they were in the wrong market. Maybe they tried the wrong product. But those intrinsic values remain the",https://www.youtube.com/watch?v=gLeMTK3PeC8
youtube,"B not their current state. >> Uh most people who are B do not have any setbacks in life only because they don't attempt any risky behavior. >> Or maybe they react badly to setbacks. >> If they react badly to setbacks, they're unlikely to encounter more setbacks. They will take more non-risisky approaches to life. >> Yeah. >> So they will have that outcome with life. But if you're constantly going and risking something, you're risking your reputation. you're risking your or your judgment. You are risking some choices, right? Uh you're automatically creating more growth for them. Look at somebody young in the company who grows well. They will consistently risk their reputation and say, ""Can I do more?"" And then prove they did more. So you'll want to give do more to them, right? And their growth happens automatically because they just are constantly willing to take the risk and do something that is beyond their current capacity of doing things. >> Yeah. But most people are trying to be very close to the current capacity of doing things. So their growth will happen at that level. If you're trying to achieve something that is beyond your capacity, they will do differently. They will fail much more for sure. But how do they react to failure? Most people get deeply impacted by setbacks, right? And and it's very hard for them to recover. >> Yeah. And yes, sometimes the setbacks are quite severe, right? But the question is that if you want to be typea player, it's your reaction to setbacks and I think that's what you will see in best athletes also. If you see some of the tennis players who make it big, they will say how do they react to a bad point or bad set? You will see them like they go exactly the opposite. >> Yeah. >> After that, some of them go the exact opposite after that. The question is that what drives you? >> Got it. And so these expounders that you mentioned, have you noticed a pattern where there are two types of expounders? Expounders who have tried and they have their own belief system which has become rigid. And there are expounders who had the values that were right. Maybe they were in the wrong market. Maybe they tried the wrong product. But those intrinsic values remain the same. It's just that after coming to credit, they have a new direction. And in that direction, they just accelerate. I think the easiest sign is that when you ask them why did the startup fail, how much do they externalize? >> H how much do they blame the market versus blame? >> They will blame the market, they'll blame their co-founder, they'll blame their investors, they'll blame co they will blame everything except themselves that I had terrible judgment >> about almost everything. So you will see who's going to be coachable or not. Hm. Could it be a function of both sir? Terrible judgment of the market and the market being bad. >> No startup goes through a perfect journey. >> Right. In fact, entrepreneurs create wealth because they remove uncertainty from people's lives. >> They remove uncertainty from employees life. They remove uncertainty from investors life. They remove uncertainty from customers life. >> So their life is going to be more uncertain. >> Yeah. You have to win despite that. If you are not in that game, if you are not somebody who seen as people who take somebody's uncertainties away, you're less likely to become successful. >> Correct? >> So yes, every tell me one startup that any success of any type that did not meet with extreme uncertainties. >> In fact, the prize money is to win against uncertainties. >> Correct. >> Right. But we are like oh yeah I fall yeah sure big deal but we often forget and therefore a certain type survives as a founder by the you can see their signs early also like think what all your friends that you would say yeah this person despite uncertainty will achieve this goal or will solve this problem. Yeah, >> it instantly clicks >> or or she will just figure it out. I don't know. I need to explain how it is to be just told to her and she'll figure it out. >> Those are the exact type of people who become great founders. Or extraordinary team members. But if you cannot feel that about somebody that this person will figure it out and you will constantly coach, watch, review, check then they actually are failing in the first strategy which is earning trust. >> Not earning trust, it's about their ability to have high agency to get stuff done. They",https://www.youtube.com/watch?v=gLeMTK3PeC8
youtube,"same. It's just that after coming to credit, they have a new direction. And in that direction, they just accelerate. I think the easiest sign is that when you ask them why did the startup fail, how much do they externalize? >> H how much do they blame the market versus blame? >> They will blame the market, they'll blame their co-founder, they'll blame their investors, they'll blame co they will blame everything except themselves that I had terrible judgment >> about almost everything. So you will see who's going to be coachable or not. Hm. Could it be a function of both sir? Terrible judgment of the market and the market being bad. >> No startup goes through a perfect journey. >> Right. In fact, entrepreneurs create wealth because they remove uncertainty from people's lives. >> They remove uncertainty from employees life. They remove uncertainty from investors life. They remove uncertainty from customers life. >> So their life is going to be more uncertain. >> Yeah. You have to win despite that. If you are not in that game, if you are not somebody who seen as people who take somebody's uncertainties away, you're less likely to become successful. >> Correct? >> So yes, every tell me one startup that any success of any type that did not meet with extreme uncertainties. >> In fact, the prize money is to win against uncertainties. >> Correct. >> Right. But we are like oh yeah I fall yeah sure big deal but we often forget and therefore a certain type survives as a founder by the you can see their signs early also like think what all your friends that you would say yeah this person despite uncertainty will achieve this goal or will solve this problem. Yeah, >> it instantly clicks >> or or she will just figure it out. I don't know. I need to explain how it is to be just told to her and she'll figure it out. >> Those are the exact type of people who become great founders. Or extraordinary team members. But if you cannot feel that about somebody that this person will figure it out and you will constantly coach, watch, review, check then they actually are failing in the first strategy which is earning trust. >> Not earning trust, it's about their ability to have high agency to get stuff done. They will figure out the problem, understand the solutions and find a way to get there. They will get from point A to point B despite all the obstacles that are there on the way. It's nothing to do with trust. >> It's about I will get from a point A to point B. They have this deep need to just get there. If it's hustle, if it's solving a problem, if it's improving their skills, if it's about convincing somebody, doesn't matter. Every obstacle on the way, they will get it done. >> High agency. So sir, earn trust being right a lot. >> Yes. >> Would you also include high agency in your values? >> Yes, we we do. Uh we we we have some version of it called a skin in the game, but high agency is a better way of saying it. Uh and the simple way to think about high agency is that there are two types of people. People who happen to universe and people where universe happens to them. >> Okay, >> it's very simple, right? This person happens to universe >> and this person always universe happens to them. >> Reactive and proactive. M no I think uh the way to think about this is that this person will make the change to universe and bend it the way they want it to be >> and this person is always victim of the environment and circumstances. >> Yeah. like like you ask them they will have extraordinary explanation and excuses and they're right in all of their explanation excuses but the best people who happen to universe will not give you excuses they'll say I just did not get it done >> next that is so true sir every time you say something it just resonates with me so well that I'm able to figure out an example and a person with whom this has happened beautiful so you're saying hi agency and what else do we have more values? >> Yeah, we we have quite a few. We have something called as compounding. >> Are they continuous? I mean are they evolving rapidly? >> Are they somebody who are going to become a different person every 6 months, one year which comes from their own ability to learn, change, break their beliefs, improve their skills, constantly evolve, >> right? And it's very",https://www.youtube.com/watch?v=gLeMTK3PeC8
